17,Ric Myhill,Beasts of Chaos,376
18,Laurie H,Sylvaneth,376
19,Daniel Ford,Skaventide,375
20,JP Stevens,Hedonites of Slaanesh,374
21,Ritchie McAlley,Gloomspite Gitz,374
22,Martin Morrin,Blades of Khorne,373
23,Richard Arnolds,Hedonites of Slaanesh,373
24,Mark Wildman,Blades of Khorne,372
25,John Bayliss,Blades of Khorne,372
26,Steve Curtis,Flesh Eater Courts,372
27,Liam Watts,Hedonites of Slaanesh,371
28,Daniil Osudin,Disciples of Tzeentch,371
29,Andy Bryan,Skaventide,370
30,Max Barton,Flesh Eater Courts,369
31,Toby Meadows,Stormcast Eternals,369
32,Craig Namvar,Disciples of Tzeentch,368
33,Sam Loving,Stormcast Eternals,368
34,Les Martin,Stormcast Eternals,368
35,Dan George,Hosts of Slaanesh,368
36,Ben Curry,Daughters of Khaine,367
37,Alex Bruce,Order,365
38,Anthony Boulton,Hedonites of Slaanesh,364
39,Ben Johnson,Gloomspite Gitz,363
40,Marc Brookes,Skaven,362
41,Liam Cook,Idoneth Deepkin,362
42,Terry Pike,Maggotkin of Nurgle,362
43,Nathan Watson,Idoneth Deepkin,361
44,Owen Jackson,Sylvaneth,361
45,Matt Lyons,Flesh Eater Courts,361
46,Paul Buckler,Seraphon,359
47,Mark Busby,Hedonites of Slaanesh,359
48,Ian Spink,Bonesplitterz,359
49,Daniel Ryan,Skaventide,359
50,Byron Orde,Bonesplitterz,358
51,Teck Loy,Idoneth Deepkin,358
52,Adrian McWalter,Hedonites of Slaanesh,358
53,Gary Percival,Kharadron Overlords,357
54,Mike Callaghan,Stormcast Eternals,357
55,Russ Veal,Blades of Khorne,357
56,James Chalmers,Gloomspite Gitz,357
57,Ben Murphy,Grand Host of Nagash,354
58,Joe McGough,Legion of Sacrement,353
59,Daniel White,Skaventide,352
60,Colin Cochrane,Daughters of Khaine,351
61,Michael Stewart,Stormcast Eternals,351
62,Karl Breakspear,Nighthaunt,351
63,Simon Eccles,Flesh Eater Courts,350
64,Adam Mumford,Idoneth Deepkin,348
65,Matthew Feltham,Daughters of Khaine,348
66,John Craig,Maggotkin of Nurgle,347
67,William Barton,Idoneth Deepkin,347
68,Stephen Mitchell,Flesh Eater Courts,346
69,Richard Buckler,Blades of Khorne,346
70,John Burgess,Blades of Khorne,346
71,David Jack,Stormcast Eternals,346
72,Gabe Huddlestone,Legion of Blood,346
73,Martin Swaffield,Disciples of Tzeentch,345
74,Chris Tomlin,Order Draconis,344
75,Chris Banks,Skaventide,343
76,Adam Cunis,Order Draconis,343
77,Chris Francis,Sylvaneth,343
78,Thomas Waller,Flesh Eater Courts,342
79,Jack Mayland,Beasts of Chaos,341
80,David Nemeth,Disciples of Tzeentch,341
81,Rob Hull,Flesh Eater Courts,341
82,Sam Saunders,Maggotkin of Nurgle,341
83,Donal Taylor,Gloomspite Gitz,339
84,Craig Graham,Sylvaneth,339
85,Mike Wilding,Hedonites of Slaanesh,339
86,Eric Hoerger,Big Waaagh,339
87,Michael Brough,Skaventide,338
88,Tom Bell,Ironjawz,337
89,Adam Hall,Hedonites of Slaanesh,335
90,James Boots,Blades of Khorne,335
91,Ricky Mee,Skaven,334
92,Neil Montgomery,Hedonites of Slaanesh,334
93,Vincent Chan,Blades of Khorne,334
94,Christian Moore,Hedonites of Slaanesh,332
95,Sebastian Del Monte,Gloomspite Gitz,330
96,James Powell,Order,330
97,Neil Samuels,Hosts of Slaanesh,329
99,Louis Medows,Stormcast Eternals,329
100,Joe Purcell,Hedonites of Slaanesh,328
101,Dan Mitchell,Seraphon,326
102,Ben Mardle,Hedonites of Slaanesh,326
103,Declan McKitrich,Blades of Khorne,325
104,Alex Jones,Skaventide,325
105,Alex Kew,Stormcast Eternals,322
106,Phil McGuiness,Skaventide,320
107,Thomas Lemoine,Flesh Eater Courts,320
108,Simon Cobb,Ironjawz,316
109,Stuart West,Sylvaneth,315
110,Rob Wright,Idoneth Deepkin,315
111,Seb Donley,Idoneth Deepkin,313
112,Tom Fretwell,Flesh Eater Courts,312
113,William Philpott,Order,312
114,Chris Caves Snr,Daughters of Khaine,310
115,Maxime Julian,Stormcast Eternals,308
116,Mark Curtis,Sylvaneth,308
117,Rob Nixon,Beasts of Chaos,306
118,James Grant,Stormcast Eternals,306
119,Simon Froley,Daughters of Khaine,305
120,Steven Phillips,Blades of Khorne,304
121,Daniel Arnold,Idoneth Deepkin,302
122,Nick Thompson,Skaventide,302
123,Daniel Scott,Daughters of Khaine,301
124,Jj Cropley,Skaventide,301
125,Matt Rennie,Fyreslayers,299
126,Dave Carter,Nighthaunt,297
127,Chris Hibbins,Sylvaneth,296
128,Mike Newman,Kharadron Overlords,296
129,Richard Hudspith,Skaven,295
130,Ben Cronin,Flesh Eater Courts,293
131,Rob Bradley,Skaventide,292
132,James Hobbs,Seraphon,290
133,Darron Styles,Seraphon,287
134,Andrew Lewis,Flesh Eater Courts,285
135,Shane Ford,Beasts of Chaos,284
137,Adam Sinclair,Ironjawz,283
138,Heath Barnes,Blades of Khorne,283
139,Dave Glaysher,Ironjawz,281
140,Dave Robinson,Flesh Eater Courts,279
141,Nathan Sandison,Ossiarch Bonereapers,278
142,Ralph Hughes,Cities of Sigmar,278
143,Ellis Priestley,Fyreslayers,277
144,Kevin Grimes,Hedonites of Slaanesh,276
145,Michael Wendel,Mawtribes,276
146,Paul Marshallsay,Idoneth Deepkin,275
147,James Williams,Ironjawz,275
148,Jay Kinsella,Blades of Khorne,274
149,Micheal Bennett,Blades of Khorne,274
150,Charles Hollom,Beasts of Chaos,274
151,Matthew Croad,Stormcast Eternals,273
152,Sam Watson,Flesh Eater Courts,272
153,Miles Hewitt,Skaventide,271
154,Craig Chesters,Daughters of Khaine,270
155,Andy Talbot,Stormcast Eternals,268
156,Ciaran Smyth,Maggotkin of Nurgle,268
157,Darren Phipps,Flesh Eater Courts,267
158,Marc Wilson,Cities of Sigmar,266
159,Will Spencer,Ironjawz,266
160,Tim Unwin,Blades of Khorne,266
161,Michael Browning,Flesh Eater Courts,265
162,Tom Parry,Stormcast Eternals,265
163,Joe Clark,Flesh Eater Courts,264
164,Balal Zafar,Wanderers,261
165,Aaron Walters,Sylvaneth,261
166,Johnny Armstrong,Skaventide,260
167,Aaron Wilson,Sylvaneth,258
168,Mark Roberts,Seraphon,257
169,Joel Smith,Maggotkin of Nurgle,257
170,Carl Bagnall,Skaven,257
171,Andy Davies,Skaven,255
172,George Vathipoulias,Idoneth Deepkin,254
173,Will Rose,Tomb Kings,251
174,Piotr Kurkowski,Daughters of Khaine,251
175,John Connelly,Skaventide,250
176,Angus Brain,Stormcast Eternals,250
177,George Moudatsos,Beasts of Chaos,250
178,Anthony Lewis,Grand Host of Nagash,248
179,Matthew Pardoe,Big Waaagh,247
180,Richard Flood,Hedonites of Slaanesh,246
181,Tom Lees,Gloomspite Gitz,246
182,Ollie Fox,Maggotkin of Nurgle,246
183,Rob Kelly,Flesh Eater Courts,245
184,Giannis Sourtzis,Seraphon,245
185,Sam Sendell,Legion of Blood,245
186,Ceri Robson,Gloomspite Gitz,243
187,Lee Bromley,Flesh Eater Courts,242
188,Callum Sinclair,Gloomspite Gitz,241
189,Andrew Stephen,Beastclaw Raiders,241
190,Kevin Low,Skaventide,241
191,Paul Haley,Daughters of Khaine,240
192,Alex Tooth,Skaven,240
193,Chris Carroll,Skaven,239
194,Matthew Arnold,Stormcast Eternals,238
195,John Williams,Blades of Khorne,238
196,Simon Holmes,Flesh Eater Courts,237
197,Ross Joyce,Legion of Blood,237
198,Janos Szaniszlo,Ironjawz,236
199,Tom Gilboy,Idoneth Deepkin,236
200,Hugh Halligan,Free Peoples,235
201,Adam Rawson,Skaven,233
202,John Dale,Skaventide,233
203,Andy Scott,Ironjawz,231
204,Chris Archibald,Idoneth Deepkin,231
205,Ken Chambers,Flesh Eater Courts,230
206,Peter Humpage,Order Draconis,229
207,Aiden Clieve,Maggotkin of Nurgle,228
208,Paul di Duca,Clan Skryre,228
209,Craig Morrow,Skaventide,228
210,Ethan Leach,Idoneth Deepkin,226
211,Forrest Wilhoite,Disciples of Tzeentch,226
212,Stuart Millar,Legion of Sacrement,223
213,Chris Mills,Disciples of Tzeentch,222
214,David Kane,Kharadron Overlords,221
215,Ian Ralph,Stormcast Eternals,220
216,Andy Brown,Nighthaunt,220
217,Liam Jordan,Nighthaunt,220
218,Nick Featherstone,Idoneth Deepkin,220
219,Martin Clarke,Flesh Eater Courts,219
220,Alan Witherden,Bonesplitterz,219
221,Jonathan Forde,Ironjawz,217
222,Myles Mulkerrins,Big Waaagh,216
223,Rob Symes,Legion of Azgorh,215
224,Matthew Walker,Hedonites of Slaanesh,213
225,George Newbould,Gloomspite Gitz,212
226,Aaron Bailey,Destruction,212
227,Richard Elsdon,Stormcast Eternals,210
228,Greg Shelton,Ossiarch Bonereapers,209
229,Troy Hardy,Hedonites of Slaanesh,208
230,James Warth,Stormcast Eternals,204
231,Adam Martin,Hosts of Slaanesh,204
232,Paul Rea,Skaventide,204
233,Matt Tinsdale,Stormcast Eternals,203
234,Travis Kelly,Fyreslayers,203
235,Tom Hewitt,Flesh Eater Courts,202
236,Joe Jackson,Sylvaneth,202
237,Darryl Jones,Hedonites of Slaanesh,201
238,Nicholas Ruesink,Fyreslayers,201
239,Kyle Brunskill,Order Draconis,200
240,Wayne Rendell,Ironjawz,199
241,Luke Whitehead,Flesh Eater Courts,198
242,Jack Spencer,Flesh Eater Courts,198
243,Ben Raven,Blades of Khorne,197
244,Luke Power,Sylvaneth,197
245,Gareth Holmes,Stormcast Eternals,195
246,Paul Coram,Sylvaneth,191
247,Alex Ley,Fyreslayers,191
248,Tim Holbrook,Gloomspite Gitz,190
249,Luke Morton,Idoneth Deepkin,190
250,Jake Powis,Sylvaneth,189
251,Michael Cook,Ironjawz,187
252,Andy Wood,Flesh Eater Courts,186
254,Jack Westaway,Disciples of Tzeentch,186
255,Conor McNama,Disciples of Tzeentch,183
256,Dean McLaughlin,Skaventide,183
257,Matt Robertson,Disciples of Tzeentch,183
258,Danny Biddle,Fyreslayers,182
259,Elliot Ireland,Ossiarch Bonereapers,182
260,Adrian Downey,Legion of Grief,182
261,Phil Walter,Flesh Eater Courts,181
262,Sean McKechnie,Gloomspite Gitz,180
263,Andrew Hughes,Fyreslayers,179
264,Guillaume Garnier,Seraphon,179
265,Stu Wolf,Flesh Eater Courts,179
266,Adam Turner,Mawtribes,178
267,Frank Straw,Dispossessed,178
268,Phillippe Peylet,Phoenix Temple,178
269,Adam Riley,Stormcast Eternals,177
270,Kieran Harper,Stormcast Eternals,177
271,Tom Blaxall,Gloomspite Gitz,177
272,Andy Currie,Kharadron Overlords,177
273,Christophe Salemi,Legion of Sacrement,176
274,Nathan Prescott,Gloomspite Gitz,176
275,Martjin Zuidema,Ossiarch Bonereapers,176
276,James Wilson,Khorne Bloodbound,176
277,Ben Harper,Daughters of Khaine,175
278,Stuart Hodges,Gloomspite Gitz,175
279,Kevin Gillett,Maggotkin of Nurgle,175
280,David Rolland,Daughters of Khaine,175
281,Matthew Hinton,Maggotkin of Nurgle,173
282,Daniel Asensio,Fyreslayers,172
283,Alasdair Hutchinson,Gloomspite Gitz,167
284,Jack McQuiggin,Seraphon,167
285,Mikey Gilson,Bonesplitterz,167
286,Ben Smith,Stormcast Eternals,166
287,Steve Dooley,Darkling Covens,166
288,Jonny Statham,Skaventide,165
289,Peter Pratt,Gloomspite Gitz,165
290,Jason Hodgekinson,Ironjawz,163
291,James Clark,Blades of Khorne,163
292,Pete Wrench,Mawtribes,162
293,John Harper,Disciples of Tzeentch,162
294,Simon Weakley,Skaventide,162
295,Simon Fitzpatrick,Hosts of Slaanesh,161
296,Luke Evans,Legions of Nagash,161
297,Scott Smith,Flesh Eater Courts,161
298,Danny Cashman,Kharadron Overlords,160
299,Tom Matthews,Cities of Sigmar,160
301,Johnathon Pano Kyprianidis,Blades of Khorne,159
302,Chris Nellis,Daughters of Khaine,159
303,James Box,Big Waaagh,158
304,Lukas Madaj,Stormcast Eternals,158
305,Marc Davies,Idoneth Deepkin,157
306,Andy Farrell,Legion of Grief,156
307,Declan Waters,Gloomspite Gitz,156
308,Owyn Abram,Legions of Nagash,155
309,Lee Kay,Dispossessed,155
311,Francois Mercier,Fyreslayers,155
312,Arran Folly,Ironjawz,152
313,Daniel Biddle,Fyreslayers,152
314,Kane Holloway,Blades of Khorne,151
315,Matt Harrison,Hedonites of Slaanesh,150
316,David Smyth,Maggotkin of Nurgle,149
317,Obaid Bin,Stormcast Eternals,148
318,Mathew Crowther,Blades of Khorne,147
319,Julien Duvoux,Skaventide,147
320,Jamie McHugh,Stormcast Eternals,147
321,Steve McCormick,Beastclaw Raiders,146
322,Lyndon Sinclair,Hosts of Slaanesh,146
323,Josh Cann,Maggotkin of Nurgle,146
324,Alex McGee,Skaven,144
325,Ben Bailey,Daughters of Khaine,144
326,David Neagle,Grand Host of Nagash,144
327,Trev Moffat,Seraphon,143
328,Matt Robinson,Maggotkin of Nurgle,143
329,James Houston,Skaven,143
330,Andy Lampkin,Gloomspite Gitz,142
331,Joshua Jenkins,Grand Host of Nagash,142
332,Nigel Bartlett,Gutbusters,141
333,Ben van Buul,Hosts of Slaanesh,140
334,Gary Bullha,Maggotkin of Nurgle,140
336,Matthew Sandiford,Cities of Sigmar,137
337,Liam Hall,Ossiarch Bonereapers,137
338,Dominic Hook,Skaventide,136
339,Paul Whitehead,Beastclaw Raiders,136
340,Jes Bickham,Gloomspite Gitz,135
341,Martyn Furnival,Hedonites of Slaanesh,135
342,James Bedford,Stormcast Eternals,135
343,Lindon Wedgewood,Gloomspite Gitz,135
344,James Field,Beastclaw Raiders,134
345,Pete Scholey,Skaventide,134
347,Shaun Lang,Legion of Night,134
349,Lee Whitely,Blades of Khorne,133
350,Mathew Davies,Sylvaneth,133
351,Dermot Lacey,Stormcast Eternals,133
352,Nathan Foster,Daughters of Khaine,133
353,Charles Nolan,Blades of Khorne,133
354,Pete Bradley,Legion of Sacrement,132
355,Aaron Vietch,Stormcast Eternals,132
356,Eoin Lennon,Grand Host of Nagash,132
358,Richard Morley,Gloomspite Gitz,131
359,Thomas Hamilton,Disciples of Tzeentch,131
360,Liam Tommey,Skaventide,130
361,Bjorn Malmborg,Free Peoples,130
362,Matt Clarke,Idoneth Deepkin,129
363,Stuart Mann,Gloomspite Gitz,129
365,Craig Carlton,Fyreslayers,128
366,Adam Clark,Ironjawz,128
367,Lewis Sloan,Sylvaneth,128
368,Dean Lymath,Stormcast Eternals,128
371,Tom Patton,Cities of Sigmar,128
373,John Greene,Sylvaneth,127
374,Chris McConville,Daughters of Khaine,125
375,Tom Bailey,Blades of Khorne,125
377,Wayne Millaer,Stormcast Eternals,125
379,Matt Willis,Big Waaagh,124
380,Lars Hellwig,Beastclaw Raiders,124
383,Chris Elliot,Skaventide,123
384,Matthew Bennett,Flesh Eater Courts,122
385,Dave Roberts,Flesh Eater Courts,122
386,Robert Sedgeman,Destruction,121
387,Tom Fildes,Kharadron Overlords,121
388,Solomon Morrow,Legions of Nagash,120
389,Ben Cochrane,Fyreslayers,119
390,Rhuairidh James,Blades of Khorne,118
391,Adam Hazelwood,Nighthaunt,118
392,Anthony Poole,Sylvaneth,117
393,Bryn Roberts,Sylvaneth,117
395,Kevin Chandler,Sylvaneth,117
397,Matthew Spears,Nighthaunt,116
398,Ross Edwards,Maggotkin of Nurgle,116
399,Patric Frowein,Fyreslayers,115
401,James Eveleigh,Gloomspite Gitz,114
402,William Morris,Gloomspite Gitz,113
403,John Dorrian,Blades of Khorne,113
404,Nigel Chorlton,Sylvaneth,113
405,Josh Stevenson,Fyreslayers,112
406,Matt Dawson,Hosts of Slaanesh,112
407,Matthew Ward,Skaventide,110
409,Dan Hughes,Gloomspite Gitz,110
410,Simon Partridge,Beasts of Chaos,109
411,James Pickup,Maggotkin of Nurgle,108
412,Paul Bowden,Stormcast Eternals,107
413,Grant Fraser,Flesh Eater Courts,106
415,Wil Johnson,Blades of Khorne,104
416,Brook Hirst,Big Waaagh,104
417,Katalin Fekete,Idoneth Deepkin,103
418,Grant Mudie,Ironjawz,103
420,Anthony Moylan,Gloomspite Gitz,103
421,Mark Carrigher,Fyreslayers,102
425,Tim Martin,Blades of Khorne,101
426,Paul Burrows,Sylvaneth,101
429,Phil Shaw,Seraphon,99
430,Matt Hammond,Sylvaneth,98
432,Tim Fisher,Gloomspite Gitz,96
433,Jason Smith,Blades of Khorne,96
436,Patrick Rance,Skaventide,96
438,Clemens Arndt Lange,Skaventide,95
442,Philipp Kartaev,Fyreslayers,94
443,Henrik Reschreiter,Skaven,94
444,Arron Hazell,Cities of Sigmar,94
447,Andrew Johnson,Daughters of Khaine,94
448,Anthony Kirby,Skaventide,94
450,Darran Palmer,Stormcast Eternals,93
451,Chris Young,Daughters of Khaine,93
452,Will Pollock,Skaven,93
453,Mike Austin,Hedonites of Slaanesh,92
456,Duncan Woods,Bonesplitterz,92
457,Paul Given,Disciples of Tzeentch,92
460,Neil Peckett,Stormcast Eternals,92
463,Colin Mather,Cities of Sigmar,90
464,Shaun Clarke,Flesh Eater Courts,90
466,Richard Belfield,Flesh Eater Courts,90
467,Ben Baugh,Stormcast Eternals,90
469,Dave King,Legions of Nagash,90
470,Stephen Follows,Ironjawz,90
471,Ross Howard,Gloomspite Gitz,90
472,Marc Murphy,Stormcast Eternals,90
473,Rob Cousins,Grand Host of Nagash,89
475,Reece West,Stormcast Eternals,89
476,Gareth Wynn,Maggotkin of Nurgle,89
478,Chris Hallam,Seraphon,88
481,Dave Busse,Ironjawz,87
483,Nick Hoen,Blades of Khorne,87
484,Stephen Smith,Gloomspite Gitz,87
489,Jane Slater,Seraphon,87
490,Hamid Khabbazan,Free Peoples,87
492,Chris Ashworth,Hedonites of Slaanesh,86
495,Mikey Galvin,Flesh Eater Courts,85
496,Brad Glover,Skaven,85
498,Paul Petford,Sylvaneth,84
499,Ritchie Sanisteben,Everchosen,84
500,Ayton Hilmi,Legion of Sacrement,84
501,Colin Ruddell,Sylvaneth,84
502,Andrew Hodges,Nighthaunt,84
504,James Roberts,Stormcast Eternals,83
506,James Kavanagh,Beasts of Chaos,82
507,Phillip Jenkins,Ossiarch Bonereapers,82
508,Michael Cooper,Gloomspite Gitz,82
509,Jon Cann,Mawtribes,82
510,Greg Davis,Gloomspite Gitz,82
511,George Theodosopoulos,Maggotkin of Nurgle,81
512,David Cook,Legions of Nagash,81
514,Alastair Maxwell,Ossiarch Bonereapers,80
523,Paul Berridge,Dispossessed,80
524,Konstantinos Tampakis,Beasts of Chaos,79
525,Chris Lewis,Hedonites of Slaanesh,79
526,JP Gains,Gloomspite Gitz,79
528,Michael Husmann,Disciples of Tzeentch,78
537,Reuben Beard,Bonesplitterz,77
541,Tom Holmes,Gloomspite Gitz,75
543,Rich Parkes,Legion of Blood,75
546,Lawrence Craven,Flesh Eater Courts,75
547,Ross McGowan,Hedonites of Slaanesh,75
548,Samuel Green,Skaventide,75
550,Emyr Rice,Skaventide,74
551,Ben Wood,Seraphon,73
552,Carl Smith,Gloomspite Gitz,73
553,Jenny Lyons,Nighthaunt,73
555,Michael Byrne,Seraphon,73
562,Eilir Davies,Blades of Khorne,72
563,Jamie White,Cities of Sigmar,72
565,Evan White,Mawtribes,71
566,Nick Horth,Gloomspite Gitz,71
569,Ben Booker,Legions of Nagash,70
570,Steve Wren,Idoneth Deepkin,70
572,Ben Diesel,Daughters of Khaine,70
574,Nigel Barham,Disciples of Tzeentch,70
575,Erik Bews,Slaves to Darkness,70
577,Alessandro Leto,Stormcast Eternals,69
579,Erik Niemz,Gloomspite Gitz,69
581,Alex Hey,Sylvaneth,69
582,Mark Mitzman,Gloomspite Gitz,68
595,Francis Arthur,Cities of Sigmar,65
597,Steve Hursell,Mawtribes,65
599,Dave Fraser,Gloomspite Gitz,64
620,Alex Clark,Legion of Blood,61
622,Gabriele Sosso,Legion of Blood,60
626,Stuart Hastings,Mawtribes,60
627,Ian Hannam,Ironjawz,60
632,Damien Medhurst,Stormcast Eternals,59
640,Rob Boyce,Ironjawz,58
662,Callum Watson,Blades of Khorne,55
664,Tim Bland,New Tzeentch,54
665,Joseph Carr,Disciples of Tzeentch,54
